id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,meta-llama/Llama-3.1-8B-Instruct_pred_label,meta-llama/Llama-3.1-8B-Instruct_p_entailment,meta-llama/Llama-3.1-8B-Instruct_p_neutral,meta-llama/Llama-3.1-8B-Instruct_p_contradiction
12_aii_bi2_twice_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank bekommen.,entailment,12,aii,bi,2,positive,twice,False,,,entailment,0.8471,0.0253,0.1276
12_aii_bi2_cannot_say_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank bekommen hat.",unknown,12,aii,bi,2,positive,cannot say,False,,,neutral,0.1551,0.6208,0.224
12_aii_bii1_once_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat einmal einen großen Kleiderschrank weggegeben.,unknown,12,aii,bii,1,positive,once,False,,,entailment,0.7371,0.0919,0.171
12_aii_bii1_twice_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat mindestens zweimal einen großen Kleiderschrank weggegeben.,entailment,12,aii,bii,1,positive,twice,False,,,entailment,0.5843,0.2081,0.2077
12_aii_bii1_cannot_say_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Timo einen großen Kleiderschrank weggegeben hat.",unknown,12,aii,bii,1,positive,cannot say,False,,,neutral,0.1454,0.6718,0.1828
12_aii_bii2_once_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat einmal einen großen Kleiderschrank weggegeben.,entailment,12,aii,bii,2,neutral,once,False,,,entailment,0.7026,0.0961,0.2013
12_aii_bii2_twice_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank weggegeben.,unknown,12,aii,bii,2,neutral,twice,False,,,neutral,0.3881,0.395,0.217
12_aii_bii2_cannot_say_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank weggegeben hat.",unknown,12,aii,bii,2,neutral,cannot say,False,,,neutral,0.1318,0.6869,0.1813
13_ai_bi1_once_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag ausgeführt.,unknown,13,ai,bi,1,positive,once,False,,,entailment,0.5702,0.2736,0.1562
13_ai_bi1_twice_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag ausgeführt.,entailment,13,ai,bi,1,positive,twice,False,,,entailment,0.8464,0.0334,0.1202
13_ai_bi1_cannot_say_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag ausgeführt hat.",unknown,13,ai,bi,1,positive,cannot say,False,,,neutral,0.1066,0.6206,0.2727
13_ai_bi2_once_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag ausgeführt.,entailment,13,ai,bi,2,neutral,once,False,,,entailment,0.5914,0.2145,0.1941
13_ai_bi2_twice_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat mindestens zweimal einen spannenden Auftrag ausgeführt.,unknown,13,ai,bi,2,neutral,twice,False,,,entailment,0.8273,0.042,0.1307
13_ai_bi2_cannot_say_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Thorsten einen spannenden Auftrag ausgeführt hat.",unknown,13,ai,bi,2,neutral,cannot say,False,,,neutral,0.1024,0.6229,0.2748
13_ai_bii1_once_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag vergeben.,entailment,13,ai,bii,1,neutral,once,False,,,entailment,0.6062,0.2662,0.1276
13_ai_bii1_twice_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag vergeben.,unknown,13,ai,bii,1,neutral,twice,False,,,entailment,0.8687,0.0347,0.0966
13_ai_bii1_cannot_say_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag vergeben hat.",unknown,13,ai,bii,1,neutral,cannot say,False,,,neutral,0.1022,0.6577,0.2401
13_ai_bii2_once_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag vergeben.,unknown,13,ai,bii,2,positive,once,False,,,entailment,0.6257,0.2063,0.1679
13_ai_bii2_twice_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",Thorsten hat mindestens zweimal einen spannenden Auftrag vergeben.,entailment,13,ai,bii,2,positive,twice,False,,,entailment,0.8509,0.0303,0.1187
13_ai_bii2_cannot_say_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Thorsten einen spannenden Auftrag vergeben hat.",unknown,13,ai,bii,2,positive,cannot say,False,,,neutral,0.0961,0.6477,0.2562
13_aii_bi1_once_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag ausgeführt.,entailment,13,aii,bi,1,neutral,once,False,,,entailment,0.5885,0.2344,0.1772
13_aii_bi1_twice_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag ausgeführt.,unknown,13,aii,bi,1,neutral,twice,False,,,entailment,0.8652,0.0213,0.1135
13_aii_bi1_cannot_say_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag ausgeführt hat.",unknown,13,aii,bi,1,neutral,cannot say,False,,,neutral,0.1071,0.6288,0.2641
13_aii_bi2_once_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag ausgeführt.,unknown,13,aii,bi,2,positive,once,False,,,entailment,0.5742,0.2287,0.1971
13_aii_bi2_twice_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat mindestens zweimal einen spannenden Auftrag ausgeführt.,entailment,13,aii,bi,2,positive,twice,False,,,entailment,0.8092,0.0593,0.1315
13_aii_bi2_cannot_say_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Thorsten einen spannenden Auftrag ausgeführt hat.",unknown,13,aii,bi,2,positive,cannot say,False,,,neutral,0.0967,0.6089,0.2945
13_aii_bii1_once_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag vergeben.,unknown,13,aii,bii,1,positive,once,False,,,entailment,0.6086,0.2437,0.1477
13_aii_bii1_twice_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag vergeben.,entailment,13,aii,bii,1,positive,twice,False,,,entailment,0.8876,0.0194,0.0929
13_aii_bii1_cannot_say_pos,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag vergeben hat.",unknown,13,aii,bii,1,positive,cannot say,False,,,neutral,0.1023,0.6575,0.2402
13_aii_bii2_once_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag vergeben.,entailment,13,aii,bii,2,neutral,once,False,,,entailment,0.5995,0.241,0.1595
13_aii_bii2_twice_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",Thorsten hat mindestens zweimal einen spannenden Auftrag vergeben.,unknown,13,aii,bii,2,neutral,twice,False,,,entailment,0.8252,0.0532,0.1217
13_aii_bii2_cannot_say_neu,Letzte Woche hat Greta Thorsten mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Thorsten einen spannenden Auftrag vergeben hat.",unknown,13,aii,bii,2,neutral,cannot say,False,,,neutral,0.0926,0.6477,0.2598
14_ai_bi1_once_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",Sabine hat einmal ein selbstgemaltes Bild gesehen.,unknown,14,ai,bi,1,positive,once,False,,,entailment,0.4724,0.3622,0.1653
14_ai_bi1_twice_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",Sabine hat mindestens zweimal ein selbstgemaltes Bild gesehen.,entailment,14,ai,bi,1,positive,twice,False,,,entailment,0.7685,0.1362,0.0953
14_ai_bi1_cannot_say_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Sabine ein selbstgemaltes Bild gesehen hat.",unknown,14,ai,bi,1,positive,cannot say,False,,,neutral,0.1146,0.6144,0.2709
14_ai_bi2_once_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",Thorsten hat einmal ein selbstgemaltes Bild gesehen.,entailment,14,ai,bi,2,neutral,once,False,,,entailment,0.4174,0.3632,0.2194
14_ai_bi2_twice_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",Thorsten hat mindestens zweimal ein selbstgemaltes Bild gesehen.,unknown,14,ai,bi,2,neutral,twice,False,,,entailment,0.7707,0.1097,0.1196
14_ai_bi2_cannot_say_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Thorsten ein selbstgemaltes Bild gesehen hat.",unknown,14,ai,bi,2,neutral,cannot say,False,,,neutral,0.1115,0.6361,0.2524
14_ai_bii1_once_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",Sabine hat einmal ein selbstgemaltes Bild präsentiert.,entailment,14,ai,bii,1,neutral,once,False,,,entailment,0.6945,0.1878,0.1177
14_ai_bii1_twice_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",Sabine hat mindestens zweimal ein selbstgemaltes Bild präsentiert.,unknown,14,ai,bii,1,neutral,twice,False,,,entailment,0.8987,0.0115,0.0898
14_ai_bii1_cannot_say_neu,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Sabine ein selbstgemaltes Bild präsentiert hat.",unknown,14,ai,bii,1,neutral,cannot say,False,,,neutral,0.108,0.6464,0.2455
14_ai_bii2_once_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild präsentiert, als er mit einer Künstlerin verabredet war.",Thorsten hat einmal ein selbstgemaltes Bild präsentiert.,unknown,14,ai,bii,2,positive,once,False,,,entailment,0.7605,0.0969,0.1425
14_ai_bii2_twice_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild präsentiert, als er mit einer Künstlerin verabredet war.",Thorsten hat mindestens zweimal ein selbstgemaltes Bild präsentiert.,entailment,14,ai,bii,2,positive,twice,False,,,entailment,0.8992,0.0063,0.0945
14_ai_bii2_cannot_say_pos,Letzten Monat hat Thorsten Sabine ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild präsentiert, als er mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Thorsten ein selbstgemaltes Bild präsentiert hat.",unknown,14,ai,bii,2,positive,cannot say,False,,,neutral,0.1003,0.6505,0.2493
14_aii_bi1_once_neu,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",Sabine hat einmal ein selbstgemaltes Bild gesehen.,entailment,14,aii,bi,1,neutral,once,False,,,neutral,0.3879,0.4116,0.2005
14_aii_bi1_twice_neu,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.",Sabine hat mindestens zweimal ein selbstgemaltes Bild gesehen.,unknown,14,aii,bi,1,neutral,twice,False,,,entailment,0.7654,0.1356,0.099
14_aii_bi1_cannot_say_neu,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild gesehen, als sie mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Sabine ein selbstgemaltes Bild gesehen hat.",unknown,14,aii,bi,1,neutral,cannot say,False,,,neutral,0.1204,0.6293,0.2503
14_aii_bi2_once_pos,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",Thorsten hat einmal ein selbstgemaltes Bild gesehen.,unknown,14,aii,bi,2,positive,once,False,,,entailment,0.4424,0.3357,0.2218
14_aii_bi2_twice_pos,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.",Thorsten hat mindestens zweimal ein selbstgemaltes Bild gesehen.,entailment,14,aii,bi,2,positive,twice,False,,,entailment,0.753,0.1199,0.1271
14_aii_bi2_cannot_say_pos,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Thorsten wieder ein selbstgemaltes Bild gesehen, als er mit einer Künstlerin verabredet war.","Es lässt sich nicht sagen, wie oft Thorsten ein selbstgemaltes Bild gesehen hat.",unknown,14,aii,bi,2,positive,cannot say,False,,,neutral,0.1043,0.6036,0.2922
14_aii_bii1_once_pos,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",Sabine hat einmal ein selbstgemaltes Bild präsentiert.,unknown,14,aii,bii,1,positive,once,False,,,entailment,0.7001,0.1708,0.1292
14_aii_bii1_twice_pos,Letzten Monat hat Sabine Thorsten ein selbstgemaltes Bild gezeigt.,"Vor zwei Wochen hat Sabine wieder ein selbstgemaltes Bild präsentiert, als sie mit einer Künstlerin verabredet war.",Sabine hat mindestens zweimal ein selbstgemaltes Bild präsentiert.,entailment,14,aii,bii,1,positive,twice,False,,,entailment,0.904,0.009,0.087
