id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,google/gemma-3-12b-it_pred_label,google/gemma-3-12b-it_p_entailment,google/gemma-3-12b-it_p_neutral,google/gemma-3-12b-it_p_contradiction
11_ai_bii1_twice_neu,Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.",Linda hat mindestens zweimal ein interessantes Jobangebot gemacht.,unknown,11,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
11_ai_bii1_cannot_say_neu,Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Linda ein interessantes Jobangebot gemacht hat.",unknown,11,ai,bii,1,neutral,cannot say,False,,,neutral,0.0671,0.8886,0.0442
11_ai_bii2_once_pos,Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",Thorsten hat einmal ein interessantes Jobangebot gemacht.,unknown,11,ai,bii,2,positive,once,False,,,entailment,1.0,0.0,0.0
11_ai_bii2_twice_pos,Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",Thorsten hat mindestens zweimal ein interessantes Jobangebot gemacht.,entailment,11,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
11_ai_bii2_cannot_say_pos,Vor zwei Monaten hat Thorsten Linda ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Thorsten ein interessantes Jobangebot gemacht hat.",unknown,11,ai,bii,2,positive,cannot say,False,,,neutral,0.1097,0.738,0.1523
11_aii_bi1_once_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot bekommen, als sie auf einer Jobbörse zugegen war.",Linda hat einmal ein interessantes Jobangebot bekommen.,entailment,11,aii,bi,1,neutral,once,False,,,entailment,1.0,0.0,0.0
11_aii_bi1_twice_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot bekommen, als sie auf einer Jobbörse zugegen war.",Linda hat mindestens zweimal ein interessantes Jobangebot bekommen.,unknown,11,aii,bi,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
11_aii_bi1_cannot_say_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot bekommen, als sie auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Linda ein interessantes Jobangebot bekommen hat.",unknown,11,aii,bi,1,neutral,cannot say,False,,,neutral,0.0749,0.8961,0.029
11_aii_bi2_once_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot bekommen, als er auf einer Jobbörse zugegen war.",Thorsten hat einmal ein interessantes Jobangebot bekommen.,unknown,11,aii,bi,2,positive,once,False,,,entailment,1.0,0.0,0.0
11_aii_bi2_twice_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot bekommen, als er auf einer Jobbörse zugegen war.",Thorsten hat mindestens zweimal ein interessantes Jobangebot bekommen.,entailment,11,aii,bi,2,positive,twice,False,,,entailment,1.0,0.0,0.0
11_aii_bi2_cannot_say_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot bekommen, als er auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Thorsten ein interessantes Jobangebot bekommen hat.",unknown,11,aii,bi,2,positive,cannot say,False,,,neutral,0.0881,0.8712,0.0407
11_aii_bii1_once_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.",Linda hat einmal ein interessantes Jobangebot gemacht.,unknown,11,aii,bii,1,positive,once,False,,,entailment,1.0,0.0,0.0
11_aii_bii1_twice_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.",Linda hat mindestens zweimal ein interessantes Jobangebot gemacht.,entailment,11,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
11_aii_bii1_cannot_say_pos,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Linda wieder ein interessantes Jobangebot gemacht, als sie auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Linda ein interessantes Jobangebot gemacht hat.",unknown,11,aii,bii,1,positive,cannot say,False,,,neutral,0.143,0.6966,0.1604
11_aii_bii2_once_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",Thorsten hat einmal ein interessantes Jobangebot gemacht.,entailment,11,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
11_aii_bii2_twice_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.",Thorsten hat mindestens zweimal ein interessantes Jobangebot gemacht.,unknown,11,aii,bii,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
11_aii_bii2_cannot_say_neu,Vor zwei Monaten hat Linda Thorsten ein interessantes Jobangebot offeriert.,"Vor zwei Tagen hat Thorsten wieder ein interessantes Jobangebot gemacht, als er auf einer Jobbörse zugegen war.","Es lässt sich nicht sagen, wie oft Thorsten ein interessantes Jobangebot gemacht hat.",unknown,11,aii,bii,2,neutral,cannot say,False,,,neutral,0.1633,0.6292,0.2075
12_ai_bi1_once_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Timo hat einmal einen großen Kleiderschrank bekommen.,unknown,12,ai,bi,1,positive,once,False,,,entailment,0.9985,0.0,0.0015
12_ai_bi1_twice_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Timo hat mindestens zweimal einen großen Kleiderschrank bekommen.,entailment,12,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
12_ai_bi1_cannot_say_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Timo einen großen Kleiderschrank bekommen hat.",unknown,12,ai,bi,1,positive,cannot say,False,,,neutral,0.0724,0.9033,0.0243
12_ai_bi2_once_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Thorsten hat einmal einen großen Kleiderschrank bekommen.,entailment,12,ai,bi,2,neutral,once,False,,,entailment,0.9957,0.0,0.0043
12_ai_bi2_twice_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank bekommen.,unknown,12,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
12_ai_bi2_cannot_say_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank bekommen hat.",unknown,12,ai,bi,2,neutral,cannot say,False,,,neutral,0.0731,0.8902,0.0367
12_ai_bii1_once_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat einmal einen großen Kleiderschrank weggegeben.,entailment,12,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
12_ai_bii1_twice_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat mindestens zweimal einen großen Kleiderschrank weggegeben.,unknown,12,ai,bii,1,neutral,twice,False,,,entailment,0.9998,0.0,0.0002
12_ai_bii1_cannot_say_neu,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Timo einen großen Kleiderschrank weggegeben hat.",unknown,12,ai,bii,1,neutral,cannot say,False,,,neutral,0.0443,0.9531,0.0026
12_ai_bii2_once_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat einmal einen großen Kleiderschrank weggegeben.,unknown,12,ai,bii,2,positive,once,False,,,entailment,1.0,0.0,0.0
12_ai_bii2_twice_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank weggegeben.,entailment,12,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
12_ai_bii2_cannot_say_pos,Vor drei Jahren hat Thorsten für Timo einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank weggegeben hat.",unknown,12,ai,bii,2,positive,cannot say,False,,,neutral,0.063,0.9302,0.0068
12_aii_bi1_once_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Timo hat einmal einen großen Kleiderschrank bekommen.,entailment,12,aii,bi,1,neutral,once,False,,,entailment,0.9986,0.0,0.0014
12_aii_bi1_twice_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Timo hat mindestens zweimal einen großen Kleiderschrank bekommen.,unknown,12,aii,bi,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
12_aii_bi1_cannot_say_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Timo einen großen Kleiderschrank bekommen hat.",unknown,12,aii,bi,1,neutral,cannot say,False,,,neutral,0.0674,0.9161,0.0165
12_aii_bi2_once_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Thorsten hat einmal einen großen Kleiderschrank bekommen.,unknown,12,aii,bi,2,positive,once,False,,,entailment,0.9984,0.0,0.0015
12_aii_bi2_twice_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank bekommen.,entailment,12,aii,bi,2,positive,twice,False,,,entailment,0.9999,0.0,0.0001
12_aii_bi2_cannot_say_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank bekommen, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank bekommen hat.",unknown,12,aii,bi,2,positive,cannot say,False,,,neutral,0.0872,0.847,0.0658
12_aii_bii1_once_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat einmal einen großen Kleiderschrank weggegeben.,unknown,12,aii,bii,1,positive,once,False,,,entailment,1.0,0.0,0.0
12_aii_bii1_twice_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Timo hat mindestens zweimal einen großen Kleiderschrank weggegeben.,entailment,12,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
12_aii_bii1_cannot_say_pos,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Timo wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Timo einen großen Kleiderschrank weggegeben hat.",unknown,12,aii,bii,1,positive,cannot say,False,,,neutral,0.0499,0.947,0.0031
12_aii_bii2_once_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat einmal einen großen Kleiderschrank weggegeben.,entailment,12,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
12_aii_bii2_twice_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.",Thorsten hat mindestens zweimal einen großen Kleiderschrank weggegeben.,unknown,12,aii,bii,2,neutral,twice,False,,,entailment,0.9997,0.0,0.0003
12_aii_bii2_cannot_say_neu,Vor drei Jahren hat Timo für Thorsten einen großen Kleiderschrank gekauft.,"Vor einer Woche hat Thorsten wieder einen großen Kleiderschrank weggegeben, weil er mit einem Freund ausgemistet hat.","Es lässt sich nicht sagen, wie oft Thorsten einen großen Kleiderschrank weggegeben hat.",unknown,12,aii,bii,2,neutral,cannot say,False,,,neutral,0.0519,0.9442,0.0039
13_ai_bi1_once_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag ausgeführt.,unknown,13,ai,bi,1,positive,once,False,,,entailment,1.0,0.0,0.0
13_ai_bi1_twice_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag ausgeführt.,entailment,13,ai,bi,1,positive,twice,False,,,entailment,0.9999,0.0,0.0001
13_ai_bi1_cannot_say_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag ausgeführt, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag ausgeführt hat.",unknown,13,ai,bi,1,positive,cannot say,False,,,neutral,0.0223,0.9722,0.0055
13_ai_bi2_once_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag ausgeführt.,entailment,13,ai,bi,2,neutral,once,False,,,entailment,1.0,0.0,0.0
13_ai_bi2_twice_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.",Thorsten hat mindestens zweimal einen spannenden Auftrag ausgeführt.,unknown,13,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
13_ai_bi2_cannot_say_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag ausgeführt, als er an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Thorsten einen spannenden Auftrag ausgeführt hat.",unknown,13,ai,bi,2,neutral,cannot say,False,,,neutral,0.0196,0.9753,0.005
13_ai_bii1_once_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat einmal einen spannenden Auftrag vergeben.,entailment,13,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
13_ai_bii1_twice_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.",Greta hat mindestens zweimal einen spannenden Auftrag vergeben.,unknown,13,ai,bii,1,neutral,twice,False,,,entailment,0.9875,0.0,0.0125
13_ai_bii1_cannot_say_neu,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Greta wieder einen spannenden Auftrag vergeben, als sie an einer Konferenz teilgenommen hat.","Es lässt sich nicht sagen, wie oft Greta einen spannenden Auftrag vergeben hat.",unknown,13,ai,bii,1,neutral,cannot say,False,,,neutral,0.0198,0.979,0.0013
13_ai_bii2_once_pos,Letzte Woche hat Thorsten Greta mit einem spannenden Auftrag betreut.,"Vor zwei Tagen hat Thorsten wieder einen spannenden Auftrag vergeben, als er an einer Konferenz teilgenommen hat.",Thorsten hat einmal einen spannenden Auftrag vergeben.,unknown,13,ai,bii,2,positive,once,False,,,entailment,0.9998,0.0,0.0002
